id,videoID,title,description,publishedAt,thumbnail,duration,tags,views,likes,dislikes,comments,sport,teams,players,umpires,topic,gamedate
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5FNTNFRjM2QTRDQzcyNjc5,EfasX-g5ox0,"Aroldis Chapman gets the save in the All Star Game, a breakdown","LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-10T16:15:53Z,https://i.ytimg.com/vi/EfasX-g5ox0/maxresdefault.jpg,PT1M48S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'yankees', 'aroldis chapman', 'all star game']",330310,7666,126,483,,Yankees,Aroldis Chapman,,,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5GMkVFQzU1MUIxMThDMjQ5,AR2LWqNU4gI,"Charlie Culberson guns down the runner to save the game, a breakdown","Use the discount code BREAKDOWN at https://coveragegear.com/collections/major-league-baseball to get 10% off hats from your favorite sports teams

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-09T20:42:18Z,https://i.ytimg.com/vi/AR2LWqNU4gI/maxresdefault.jpg,PT2M21S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'culberson', 'outfield asssistn', 'assisst', 'throw', 'braves']",809143,11761,215,656,,Braves,Charlie Culberson,,,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC42QzEzMzAwMzQ0MDhFMzU3,ekyaPz_mJKk,"Max Scherzer accidentally celebrates a walk off in the 8th inning, a breakdown","Use the discount code BREAKDOWN at https://coveragegear.com/collections/major-league-baseball to get 10% off hats from your favorite sports teams

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:36:03Z,https://i.ytimg.com/vi/ekyaPz_mJKk/maxresdefault.jpg,PT1M31S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'max scherzer', 'walk off', 'nationals']",577667,9354,142,454,,Nationals,Max Scherzer,,Walk-Off,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5GNkE1RDlGNkFDMUQ5NjhD,3luziyw6GVM,"Brian McCann walks off despite the Marlins strategic brilliance, a breakdown","Use the discount code BREAKDOWN at https://coveragegear.com/collections/major-league-baseball to get 10% off hats from your favorite sports teams

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-09T16:55:38Z,https://i.ytimg.com/vi/3luziyw6GVM/maxresdefault.jpg,PT2M21S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'mccann', 'braves', 'marlins']",510917,8490,140,392,,Braves|Marlins,Brian McCann,,,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC44QzA1MTlDRDBERERGNDhG,7Ok7lLMIUFg,"Vladdy and Joc go into a swing off in the home run derby, a breakdown","LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-09T03:26:52Z,https://i.ytimg.com/vi/7Ok7lLMIUFg/maxresdefault.jpg,PT2M19S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio']",253435,5224,88,768,,,,,Home Run,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5FQTk3MjE5N0NBMTU2NjMz,jTV71Chs5CQ,"The umpires and the replay officials call a foul ball a home run in Seattle, a breakdown","Use the discount code BREAKDOWN at https://coveragegear.com/collections/major-league-baseball to get 10% off hats from your favorite sports teams

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-08T20:54:24Z,https://i.ytimg.com/vi/jTV71Chs5CQ/maxresdefault.jpg,PT2M,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'seattle', 'oakland', 'mariners', 'athletics', 'home run', 'fould ball', 'mlb replay']",368628,5879,88,795,,Mariners,,,Home Run,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC4yQTY4RkUxQUY2RUEzOEQ5,zgk__4I6hs8,"Marisnick collides with Lucroy at the plate, a breakdown","LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:36:03Z,https://i.ytimg.com/vi/zgk__4I6hs8/maxresdefault.jpg,PT2M33S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'marisnick', 'lucroy', 'plat at the plate. collisuen', 'play at the plate']",6847473,25533,1618,6430,,,,,,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC4zQzRFNTU5MDI0RUU0N0E0,IYIfGeqx780,"Todd Frazier and Mickey Callaway get ejected for arguing with the ump, a breakdown","Use the discount code BREAKDOWN at https://coveragegear.com/collections/major-league-baseball to get 10% off hats from your favorite sports teams

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-08T18:22:33Z,https://i.ytimg.com/vi/IYIfGeqx780/maxresdefault.jpg,PT2M14S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'mets', 'phillies', 'todd frazier', 'mickey callaway']",1224921,9444,215,860,,Mets|Phillies,Todd Frazier|Mickey Callaway,,,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5BMzJBNTREM0I1Njg1NEE2,wDoWGj5Bo1s,"The Dodgers and Padres play through an earthquake, a breakdown","LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:36:03Z,https://i.ytimg.com/vi/wDoWGj5Bo1s/maxresdefault.jpg,PT1M45S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'dodgers', 'padres', 'breakdown']",466384,9279,143,671,,Dodgers|Padres,,,,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5CNzJDRTExMkJBNTBENTI2,NBewrMGb6Fg,"Cardinals manager Mike Shildt gets ejected after his batter isnt granted time, a breakdown","Use the discount code BREAKDOWN at https://coveragegear.com/collections/major-league-baseball to get 10% off hats from your favorite sports teams

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-06T17:40:16Z,https://i.ytimg.com/vi/NBewrMGb6Fg/maxresdefault.jpg,PT2M13S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'cardinals', 'mariners', 'ejection', 'shidlt']",1184968,12253,249,1031,,Cardinals|Mariners,,,Ejection,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5GOUFFM0FFNzI5RkU1NjAx,SQqdEjGhkxU,"Joe Maddon gets angry at the Pirates, a breakdown","Use the discount code BREAKDOWN at https://coveragegear.com/collections/major-league-baseball to get 10% off hats from your favorite sports teams

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-06T15:59:33Z,https://i.ytimg.com/vi/SQqdEjGhkxU/maxresdefault.jpg,PT1M57S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'cubs', 'joe', 'pirates', 'ejection']",398777,6677,128,569,,Cubs|Pirates,,,Ejection,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5GMERFODY1RUUxNDYwM0VD,EaHZLUWwxfQ,"Stone Cold Killer wins the 2012 Ear Pulling contest with ease, a breakdown","FUN SPORT FRIDAY!

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-04T15:40:52Z,https://i.ytimg.com/vi/EaHZLUWwxfQ/maxresdefault.jpg,PT2M18S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'ear pulling', 'fun sport friday']",5559416,43664,1527,4001,,,,,,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC4wM0EzQkE0MkU3NUQ0QjFG,9VSbcnDSQ10,"Bellinger goes deep to give the Dodgers their 5th straight walk off at home, a breakdown","Use the discount code BREAKDOWN at https://coveragegear.com/collections/major-league-baseball to get 10% off hats from your favorite sports teams

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-04T15:03:09Z,https://i.ytimg.com/vi/9VSbcnDSQ10/maxresdefault.jpg,PT1M34S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'bellinger', 'dodgers', 'walk off', 'home run']",153313,4499,35,368,,Dodgers,,,Home Run|Walk-Off,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC4wQ0ZGQjRENTMyMzJBNzUz,45vvjX9Fxz4,"Yasiel Puig takes advantage of the Brewers misplay and scores the walk off run, a breakdown","Use the discount code BREAKDOWN at https://coveragegear.com/collections/major-league-baseball to get 10% off hats from your favorite sports teams

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-04T14:01:28Z,https://i.ytimg.com/vi/45vvjX9Fxz4/maxresdefault.jpg,PT2M20S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'reds', 'brewers', 'walk off', 'yasiel puig']",620856,9154,133,470,,Reds|Brewers,Yasiel Puig,,Walk-Off,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC40MkE4OTk2MUZBMEQ4NEFE,2AIiwfAsCgE,"Yuli Gurriel hit walk offs on back to back nights, a breakdown","Use the discount code BREAKDOWN at https://affordablejerseys.com/ to get 10% off a licensed majestic athletic jersey

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-03T19:24:00Z,https://i.ytimg.com/vi/2AIiwfAsCgE/maxresdefault.jpg,PT2M21S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'yuli gurriel', 'astros', 'mariners', 'walk off']",165747,3124,49,297,,Astros|Mariners,Yuli Gurriel,,Walk-Off,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC4zNEM4RkZDQUU4MEYwQzJE,ynEnbXgjuxg,"The Dodgers walk-off with 5 straight walks in the bottom of the 9th, a breakdown","LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-03T17:42:22Z,https://i.ytimg.com/vi/ynEnbXgjuxg/maxresdefault.jpg,PT2M21S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'dodgers', 'walk off', 'walks']",273088,6255,79,617,,Dodgers,,,Walk-Off,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5CNDEwQURGQjkwNDIzRUYw,5kGRYt_5nIE,"Josh Bell hits three home runs in one game, a breakdown","Use the discount code BREAKDOWN at https://affordablejerseys.com/ to get 10% off a licensed majestic athletic jersey

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-03T13:45:20Z,https://i.ytimg.com/vi/5kGRYt_5nIE/maxresdefault.jpg,PT2M27S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'josh bell', 'pirates', 'cubs']",247825,4974,45,344,,Cubs|Pirates,Josh Bell,,Home Run,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC40MDJCMzYzMEU2NzcwMjgz,wiiCTw7EL5g,"Anderson Visconti, a breakdown","LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:36:03Z,https://i.ytimg.com/vi/wiiCTw7EL5g/maxresdefault.jpg,PT3M13S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio']",2064,17,0,6,,,,,,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5COUU4NzEzMzg1MkZFQjlE,IVx6J5JmjKw,"Jay Bruce hits a walk off vs his ex team, A Breakdown","Use the discount code BREAKDOWN at https://affordablejerseys.com/ to get 10% off a licensed majestic athletic jersey

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-02T20:31:13Z,https://i.ytimg.com/vi/IVx6J5JmjKw/maxresdefault.jpg,PT2M30S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'phillies', 'mets', 'jay bruce', 'walk off']",239604,6256,60,348,,Mets|Phillies,Jay Bruce,,Walk-Off,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC40OEMzNzFDQjA5Q0YxMjQ3,MaRy79amCZ8,"Rays Manager, Kevin Cash get ejected for arguing balls and strikes, a breakdown","LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-02T14:21:02Z,https://i.ytimg.com/vi/MaRy79amCZ8/maxresdefault.jpg,PT2M21S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'rays', 'kevin cash', 'ejection', 'umpire']",342020,5340,79,446,,Rays,Kevin Cash,,Ejection,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC44OUE4RUIwOURGRUM0MDdG,VcQwyVEUZPs,"Rizzo gets called out via fan interference, a breakdown","Use the discount code BREAKDOWN at https://affordablejerseys.com/ to get 10% off a licensed majestic athletic jersey

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-01T18:34:03Z,https://i.ytimg.com/vi/VcQwyVEUZPs/maxresdefault.jpg,PT2M8S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'rizzo', 'cubs', 'fan interference', 'reds']",933505,11872,292,1245,,Cubs|Reds,,,,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC4xNzI4OTE0NTlBN0QyQUY0,DmbjKWCgo8M,"Torey Luvollo got ejected after the ump baited him, a breakdown","Use the discount code BREAKDOWN at https://affordablejerseys.com/ to get 10% off a licensed majestic athletic jersey

LEAVE BREAKDOWN SUGGESTIONS HERE: https://docs.google.com/forms/d/e/1FAIpQLSc2WCOoo9n-J0ke0S4ZN7r4yZK2jVqFJq-AlEMWX4nnZVn0-g/viewform?usp=sf_link

Support on patreon: https://www.patreon.com/jomboymedia


• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-07-01T17:39:09Z,https://i.ytimg.com/vi/DmbjKWCgo8M/maxresdefault.jpg,PT1M34S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'lovullo', 'torey', 'arizona', 'diamondacks']",411839,6641,98,533,,,,,,
